Age,Gender,State,Education,EmploymentType,MaritalStatus,FilingStatus,Dependents,AnnualIncome,BusinessIncome,CapitalGains,MortgageInterest,CharitableDonations,RetirementContrib,HealthInsurancePremium,StandardDeduction,DeductionsTotal,TaxableIncome,TaxLiability,EffectiveTaxRate,HasMortgage,AuditFlag
60,Female,AZ,Masters,Salaried,Married,MarriedJoint,4,126784.72,673.68,14034.21,8538.26,643.31,6378.12,6973.36,27700.0,27700.0,107792.61,16070.23,0.1136,1,0
32,Male,AZ,Bachelors,Salaried,Single,Single,1,31164.52,2929.62,437.49,543.69,891.22,2349.0,5675.63,13850.0,13850.0,19181.62,681.79,0.0197,1,1
45,Male,CA,HighSchool,SelfEmployed,Married,MarriedJoint,4,59550.88,28794.82,7965.09,5568.62,645.6,2600.71,5873.41,27700.0,27700.0,62610.79,5881.87,0.0611,1,1
38,Male,FL,Masters,SelfEmployed,Single,Single,1,122779.56,35850.93,4079.04,1392.89,1714.67,10554.23,4174.67,13850.0,13850.0,147359.53,27966.29,0.1719,1,1
42,Male,AZ,HighSchool,Salaried,Single,Single,2,30971.59,8166.77,1054.65,657.51,116.39,1929.36,6780.03,13850.0,13850.0,23343.02,981.16,0.0244,1,0
51,Female,OH,Bachelors,Salaried,Single,Single,2,60813.66,3079.86,6297.81,677.18,1784.25,2158.34,5631.45,13850.0,13850.0,53341.33,4842.59,0.069,1,0
43,Female,MI,Bachelors,Salaried,Married,MarriedSeparate,2,60328.54,702.75,276.48,1439.4,146.39,3795.36,5677.75,13850.0,13850.0,44457.77,2914.93,0.0475,1,0
31,Male,TX,HighSchool,Salaried,Married,MarriedJoint,3,32518.76,1604.45,1738.61,1506.63,621.38,2066.43,5475.81,27700.0,27700.0,3661.81,0.0,0.0,1,1
18,Male,CA,HighSchool,Salaried,Single,Single,0,27284.09,3416.75,664.67,192.78,272.46,2796.61,3595.41,13850.0,13850.0,17515.5,1881.86,0.06,1,1
56,Female,FL,HighSchool,Contractor,Single,Single,3,63827.33,27723.48,5069.18,865.0,243.85,1459.42,7285.27,13850.0,13850.0,78269.99,10126.9,0.1048,1,0
50,Male,NC,Bachelors,Salaried,Single,HeadOfHousehold,3,63516.71,2688.86,2731.55,761.66,883.4,3267.79,5293.25,20800.0,20800.0,43637.12,2016.45,0.0293,1,1
48,Male,AZ,Bachelors,Salaried,Married,MarriedSeparate,3,56865.9,590.61,3111.63,1976.11,238.95,3059.17,7366.96,13850.0,13850.0,42218.14,1846.18,0.0305,1,1
46,Female,MI,HighSchool,Salaried,Married,MarriedJoint,3,52322.76,2700.03,1213.05,4063.26,14.46,3647.92,7203.95,27700.0,27700.0,24035.83,264.3,0.0047,1,1
39,Female,FL,HighSchool,Unemployed,Single,Single,1,9413.06,3669.19,333.97,128.64,76.26,261.65,4690.32,13850.0,13850.0,0.0,0.0,0.0,1,1
27,Male,FL,Masters,Salaried,Widowed,HeadOfHousehold,0,63568.87,7466.43,2041.69,3133.25,691.57,1720.33,4738.48,20800.0,20800.0,52276.99,6208.44,0.085,1,0
44,Other,WA,HighSchool,Salaried,Married,MarriedJoint,3,49038.35,1964.18,714.78,822.85,82.93,1982.51,6250.32,27700.0,27700.0,19517.31,0.0,0.0,1,1
41,Male,PA,HighSchool,Salaried,Married,MarriedJoint,2,48874.63,2453.66,932.62,2520.05,191.04,3103.74,6289.67,27700.0,27700.0,21560.92,767.31,0.0147,1,1
56,Female,IL,Bachelors,Salaried,Married,MarriedJoint,4,21655.1,3628.15,509.19,944.52,136.94,749.02,7310.32,27700.0,27700.0,0.0,0.0,0.0,1,1
40,Female,NY,HighSchool,SelfEmployed,Divorced,Single,2,34012.81,10949.63,766.82,529.13,272.67,3340.75,3971.62,13850.0,13850.0,28879.26,1645.51,0.036,1,1
51,Female,GA,PhD,Salaried,Single,HeadOfHousehold,2,65532.65,3673.17,3059.83,777.59,98.99,4158.92,6120.17,20800.0,20800.0,48465.65,3769.94,0.0522,1,1
39,Female,TX,HighSchool,SelfEmployed,Single,Single,1,165828.77,29739.0,10073.79,5495.76,444.16,7544.25,3878.99,13850.0,13850.0,190291.55,38925.3,0.1893,1,1
45,Female,FL,Masters,Salaried,Married,MarriedJoint,4,63665.16,1242.67,5899.87,547.86,2654.47,4504.5,6969.13,27700.0,27700.0,37107.71,432.92,0.0061,1,0
27,Male,NC,Bachelors,Salaried,Married,MarriedSeparate,1,30549.32,5144.31,614.18,540.64,225.73,1150.01,6086.04,13850.0,13850.0,20957.81,894.94,0.0246,1,0
21,Male,GA,HighSchool,SelfEmployed,Married,MarriedJoint,1,47614.13,10258.7,577.8,1058.15,472.07,3066.73,4688.6,27700.0,27700.0,29250.63,2490.08,0.0426,1,0
37,Female,TX,Bachelors,Salaried,Married,MarriedJoint,2,84443.82,1379.85,6228.38,818.97,917.89,2439.93,6174.56,27700.0,27700.0,61352.05,6604.95,0.0718,1,0
51,Female,FL,PhD,Salaried,Single,Single,2,76158.31,4778.49,6410.58,1479.34,548.48,5388.69,3471.42,13850.0,13850.0,70497.39,9216.92,0.1055,1,1
43,Male,FL,Bachelors,Salaried,Single,Single,3,61818.06,2023.24,2260.09,568.25,579.89,3140.82,5967.38,13850.0,13850.0,47751.39,2812.81,0.0426,1,1
36,Female,TX,HighSchool,SelfEmployed,Married,MarriedJoint,3,104601.41,37676.82,11031.31,4014.1,349.5,5550.55,5398.56,27700.0,27700.0,121109.54,20066.29,0.1309,1,0
32,Female,TX,PhD,Salaried,Single,Single,2,53209.35,1289.61,862.36,1228.68,503.22,2415.0,4631.38,13850.0,13850.0,38511.32,2201.36,0.0398,1,0
21,Male,PA,HighSchool,Salaried,Married,MarriedJoint,1,55993.72,6452.82,3174.65,2585.54,294.39,3877.68,5558.4,27700.0,27700.0,36421.2,3350.54,0.0511,1,0
47,Male,FL,HighSchool,Salaried,Single,Single,2,23753.64,4270.46,605.37,310.1,40.78,1046.15,6081.99,13850.0,13850.0,11779.47,0.0,0.0,1,1
33,Male,OH,HighSchool,Salaried,Single,Single,3,34582.0,2680.17,666.36,576.08,56.07,2045.08,6762.93,13850.0,13850.0,19578.53,0.0,0.0,1,0
18,Male,GA,Masters,Contractor,Married,MarriedJoint,1,46203.67,20505.1,4762.66,693.55,331.41,2554.69,5515.0,27700.0,27700.0,42271.42,3452.57,0.0483,1,1
40,Male,AZ,HighSchool,SelfEmployed,Single,HeadOfHousehold,4,101515.57,8417.97,989.27,226.18,413.36,3261.72,8364.1,20800.0,20800.0,84122.81,10614.52,0.0957,1,0
50,Male,OH,HighSchool,Salaried,Married,MarriedJoint,3,57236.82,2719.31,8634.37,6249.0,169.57,2035.61,6536.45,27700.0,27700.0,36390.5,1746.86,0.0255,1,1
71,Male,WA,PhD,Contractor,Widowed,Single,4,128633.19,15147.53,1902.02,891.79,43.2,4635.11,6626.47,13850.0,13850.0,125832.74,20399.86,0.14,1,0
57,Male,AZ,Bachelors,Salaried,Single,HeadOfHousehold,3,53102.53,8390.4,1914.74,651.29,426.24,3069.02,6256.49,20800.0,20800.0,38107.66,1352.92,0.0213,1,0
45,Female,IL,HighSchool,Salaried,Single,HeadOfHousehold,2,47393.95,1614.11,3466.99,301.69,249.86,2539.85,5730.85,20800.0,20800.0,28675.06,1621.01,0.0309,1,0
39,Male,TX,Bachelors,Salaried,Married,MarriedJoint,2,56434.89,4780.46,2249.24,2251.46,1369.86,4752.64,5189.39,27700.0,27700.0,32764.59,1511.75,0.0238,1,1
46,Other,NY,HighSchool,SelfEmployed,Divorced,Single,5,51441.75,52833.96,1054.08,1265.76,83.64,2804.58,7504.8,13850.0,13850.0,83979.79,9783.05,0.0929,1,1
37,Female,GA,Bachelors,Salaried,Married,MarriedJoint,2,48651.24,4495.37,2890.84,486.06,724.95,2815.19,5364.06,27700.0,27700.0,25337.45,620.49,0.0111,1,0
31,Female,NY,Bachelors,Salaried,Married,MarriedSeparate,1,55018.5,1768.39,634.68,2726.11,526.83,1520.88,4604.68,13850.0,13850.0,42071.57,3428.59,0.0597,1,1
27,Female,TX,Bachelors,Unemployed,Single,Single,1,19874.74,612.01,432.12,244.25,97.04,1372.91,4085.0,13850.0,13850.0,5568.87,0.0,0.0,1,1
18,Female,TX,Masters,Unemployed,Single,Single,2,20180.7,5449.79,566.36,167.0,42.12,1385.26,5717.07,13850.0,13850.0,9346.85,0.0,0.0,1,0
43,Male,FL,Bachelors,Contractor,Single,HeadOfHousehold,2,111949.66,25650.6,3145.48,1208.33,2843.71,4525.75,5156.21,20800.0,20800.0,116945.74,19866.98,0.1412,1,0
44,Female,TX,HighSchool,Salaried,Married,MarriedJoint,2,28096.43,1175.91,2794.54,830.59,261.42,2025.75,6531.1,27700.0,27700.0,1366.88,0.0,0.0,1,1
56,Male,AZ,Bachelors,Salaried,Married,MarriedJoint,4,97024.44,422.71,7964.31,2212.64,121.11,6146.45,7853.34,27700.0,27700.0,71711.47,7884.02,0.0748,1,0
18,Female,CA,Masters,Salaried,Married,MarriedJoint,1,58394.31,1512.86,4752.55,3349.08,162.98,2564.69,2053.95,27700.0,27700.0,35459.72,2635.17,0.0408,1,1
54,Female,TX,Masters,Salaried,Single,Single,3,132249.96,4041.01,3551.43,755.06,1171.21,6436.52,5542.2,13850.0,13850.0,121492.39,20158.17,0.1441,1,1
44,Male,AZ,Masters,Salaried,Single,Single,3,63760.9,3660.05,677.02,473.91,1373.5,3165.47,5341.1,13850.0,13850.0,49747.98,3252.05,0.0478,1,1
56,Male,MI,PhD,Contractor,Married,MarriedJoint,5,55949.31,41449.54,1020.23,816.34,661.6,1244.78,6410.44,27700.0,27700.0,63219.08,4615.7,0.0469,1,1
59,Female,AZ,Masters,Salaried,Divorced,Single,3,52161.74,4007.0,1579.94,814.41,98.58,4533.15,4732.15,13850.0,13850.0,39398.67,1507.84,0.0261,1,1
19,Male,WA,PhD,Salaried,Married,MarriedJoint,2,32805.3,1748.88,1466.89,252.44,225.0,1827.27,5166.64,27700.0,27700.0,5321.06,0.0,0.0,1,0
47,Male,IL,Bachelors,Salaried,Married,MarriedSeparate,3,57466.85,3104.43,235.1,3445.86,617.31,2174.98,5076.1,13850.0,13850.0,42456.38,1874.77,0.0308,1,0
44,Male,CA,HighSchool,Salaried,Divorced,Single,5,48155.83,2571.01,367.45,404.87,315.8,1222.49,6767.46,13850.0,13850.0,29744.29,0.0,0.0,1,0
50,Male,WA,Bachelors,SelfEmployed,Widowed,Single,3,76810.39,41848.86,5428.87,1806.93,889.21,5017.54,6478.42,13850.0,13850.0,105738.13,16377.15,0.132,1,0
60,Female,FL,HighSchool,Salaried,Married,MarriedJoint,5,58820.11,1384.9,969.44,3647.72,1306.99,3205.63,6713.02,27700.0,27700.0,25974.45,0.0,0.0,1,1
39,Female,CA,HighSchool,SelfEmployed,Divorced,HeadOfHousehold,2,92931.85,15260.33,4394.9,1072.01,371.12,6110.46,4239.91,20800.0,20800.0,88787.08,13240.66,0.1176,1,0
33,Male,MI,HighSchool,Salaried,Divorced,Single,2,24914.86,4685.18,1221.77,358.96,81.84,1252.37,5305.1,13850.0,13850.0,13971.8,0.0,0.0,1,0
36,Male,CA,Bachelors,Salaried,Married,MarriedJoint,2,54590.71,454.92,1056.62,3599.65,968.56,3162.15,6223.38,27700.0,27700.0,25402.25,628.27,0.0112,1,1
21,Male,TX,Bachelors,Salaried,Single,Single,0,59442.51,3697.46,4627.86,549.62,76.99,5534.8,3107.8,13850.0,13850.0,53917.84,6569.42,0.0969,1,1
67,Male,GA,Bachelors,Salaried,Married,MarriedJoint,5,56714.85,2261.98,1552.05,2458.88,114.15,3829.85,6286.1,27700.0,27700.0,25328.88,0.0,0.0,1,1
61,Female,NY,HighSchool,Retired,Single,HeadOfHousehold,5,43227.65,1651.8,2906.11,307.9,184.03,3245.31,6456.0,20800.0,20800.0,19485.56,0.0,0.0,1,0
38,Female,CA,Masters,SelfEmployed,Single,Single,3,167431.26,10235.59,15593.62,3042.84,530.18,11120.99,7249.07,13850.0,13850.0,174910.48,32978.51,0.1706,1,1
44,Male,GA,Bachelors,Salaried,Single,Single,3,107172.31,5354.11,9044.52,2139.89,393.3,3988.07,6200.96,13850.0,13850.0,103220.94,15773.03,0.1297,1,0
28,Female,NY,HighSchool,Unemployed,Married,MarriedJoint,1,9167.18,5377.85,495.18,473.6,175.83,404.49,6141.9,27700.0,27700.0,0.0,0.0,0.0,1,0
33,Male,AZ,HighSchool,SelfEmployed,Single,HeadOfHousehold,2,65250.98,20865.22,1524.21,1425.47,119.64,3613.2,5653.34,20800.0,20800.0,63840.42,7752.39,0.0885,1,1
52,Female,CA,HighSchool,Salaried,Married,MarriedJoint,3,50012.56,3074.57,1517.67,1850.74,111.1,4000.94,6469.24,27700.0,27700.0,22404.81,68.58,0.0013,1,0
46,Female,FL,Masters,Contractor,Married,MarriedJoint,3,72532.62,61299.52,3634.87,2105.7,1066.41,6559.58,6975.76,27700.0,27700.0,105267.02,16264.08,0.1183,1,1
45,Female,WA,HighSchool,SelfEmployed,Single,Single,2,47960.33,14401.07,3333.14,952.84,145.21,2489.87,5936.64,13850.0,13850.0,48844.54,4453.3,0.0678,1,1
39,Female,CA,PhD,SelfEmployed,Married,MarriedJoint,2,156070.58,7224.25,7341.27,4821.68,1433.3,14811.07,6078.62,27700.0,27700.0,139936.1,25384.67,0.1488,1,0
50,Female,WA,HighSchool,Salaried,Married,MarriedSeparate,4,58209.13,536.67,2258.34,153.28,41.58,4641.68,7442.28,13850.0,13850.0,41154.14,1518.5,0.0249,1,0
18,Male,WA,Masters,Salaried,Married,MarriedSeparate,2,56883.29,403.32,464.12,180.65,1649.51,5433.24,6456.22,13850.0,13850.0,40900.72,2488.09,0.0431,1,1
45,Male,TX,HighSchool,Contractor,Divorced,Single,3,43548.96,29281.84,3419.05,769.7,274.72,3076.56,6261.23,13850.0,13850.0,57899.85,5645.47,0.074,1,1
63,Male,OH,Bachelors,SelfEmployed,Married,MarriedJoint,4,59166.23,7818.98,1805.01,4161.74,246.78,3096.34,5740.87,27700.0,27700.0,35090.23,190.83,0.0028,1,0
51,Female,CA,Bachelors,Contractor,Single,Single,2,125677.77,50038.22,3520.26,1666.31,5407.8,9920.45,5853.62,13850.0,13899.88,162336.37,30760.73,0.1716,1,1
23,Female,AZ,Bachelors,SelfEmployed,Married,MarriedJoint,1,78254.05,5265.04,3858.14,7382.91,996.37,5426.87,4519.82,27700.0,27700.0,58177.22,6706.49,0.0768,1,1
45,Female,AZ,PhD,Contractor,Single,HeadOfHousehold,3,73676.7,35502.61,1511.14,814.08,277.8,5311.18,6280.59,20800.0,20800.0,85390.45,11693.4,0.1056,1,1
36,Female,FL,Bachelors,Salaried,Widowed,Single,2,95644.83,801.42,2627.67,1019.43,411.07,7659.9,5097.01,13850.0,13850.0,82223.92,11796.76,0.1191,1,0
59,Male,AZ,HighSchool,Salaried,Married,MarriedJoint,4,61141.15,6571.96,4544.63,409.49,1055.69,2722.19,6795.99,27700.0,27700.0,38557.74,1206.93,0.0167,1,1
42,Female,NY,Masters,Salaried,Single,Single,4,51620.88,1836.4,1639.97,2316.02,197.02,1778.99,6084.79,13850.0,13850.0,35247.24,209.67,0.0038,1,0
67,Female,OH,HighSchool,Salaried,Single,HeadOfHousehold,4,38741.5,1475.06,945.1,1916.79,124.78,1973.61,5794.6,20800.0,20800.0,14361.66,0.0,0.0,1,1
67,Male,NY,Masters,Salaried,Single,HeadOfHousehold,4,98597.61,2555.66,1157.99,1116.89,491.04,5798.68,7616.14,20800.0,20800.0,75511.26,8719.98,0.0852,1,1
47,Male,CA,Bachelors,Salaried,Divorced,Single,2,37740.85,1906.48,1062.78,261.27,476.22,2374.72,5511.1,13850.0,13850.0,23860.12,443.21,0.0109,1,0
43,Male,FL,HighSchool,Salaried,Single,Single,2,47212.66,2411.79,1238.84,518.46,46.77,626.71,5012.78,13850.0,13850.0,34013.29,2261.59,0.0445,1,0
57,Male,IL,HighSchool,Salaried,Single,Single,3,80425.95,5155.78,6422.98,1226.48,352.02,6171.39,5886.76,13850.0,13850.0,73654.72,9111.54,0.099,1,1
33,Female,TX,HighSchool,Salaried,Single,Single,1,29593.81,3260.26,470.8,926.15,794.4,425.84,3810.61,13850.0,13850.0,17974.87,1136.98,0.0341,1,1
46,Female,PA,Masters,Salaried,Single,HeadOfHousehold,3,35946.85,2190.06,1206.58,667.89,9.03,2638.78,5830.12,20800.0,20800.0,14043.49,0.0,0.0,1,1
38,Female,AZ,HighSchool,Salaried,Married,MarriedSeparate,2,39286.86,4342.82,501.74,994.25,460.64,2519.84,4401.15,13850.0,13850.0,27281.42,1453.77,0.0329,1,0
35,Male,MI,HighSchool,Salaried,Single,HeadOfHousehold,1,72760.62,1175.53,4201.91,1001.02,109.59,6313.46,3676.95,20800.0,20800.0,55838.06,6791.87,0.0869,1,1
52,Female,IL,Masters,SelfEmployed,Single,HeadOfHousehold,2,111280.08,25359.88,10361.95,750.47,715.66,3357.99,5098.19,20800.0,20800.0,123201.91,21368.46,0.1454,1,1
42,Female,IL,HighSchool,Salaried,Married,MarriedSeparate,3,45527.69,3291.73,1231.17,1540.3,293.88,2954.82,6937.44,13850.0,13850.0,31700.58,1184.07,0.0237,1,0
66,Male,WA,HighSchool,Salaried,Single,Single,6,75277.77,1289.82,625.75,2127.39,443.9,2598.81,7285.84,13850.0,13850.0,54343.35,2463.04,0.0319,1,0
34,Female,OH,Bachelors,Salaried,Single,Single,1,77410.61,2429.95,1930.94,117.13,683.87,4956.44,5866.95,13850.0,13850.0,66421.5,8520.23,0.1042,1,0
29,Male,IL,HighSchool,Salaried,Single,Single,2,60933.36,3573.94,1178.34,537.11,161.35,4231.82,5925.93,13850.0,13850.0,48835.64,4451.34,0.0678,1,0
41,Male,NY,Masters,SelfEmployed,Married,MarriedSeparate,2,79744.19,29580.38,10662.59,2195.93,1761.98,7210.87,4842.38,13850.0,13850.0,103137.15,16552.92,0.138,1,0
47,Male,AZ,Bachelors,Unemployed,Married,MarriedJoint,3,8017.66,1258.56,444.16,215.8,42.68,508.14,6711.55,27700.0,27700.0,0.0,0.0,0.0,1,0
39,Male,PA,HighSchool,Salaried,Single,Single,2,81943.69,2892.83,2906.41,3854.2,544.65,4777.27,5212.98,13850.0,13850.0,70892.92,9303.94,0.106,1,0
49,Female,NY,Bachelors,Salaried,Divorced,Single,3,153302.96,5538.3,4076.44,642.83,3209.2,12484.34,5575.52,13850.0,13850.0,144567.7,25696.25,0.1577,1,1
31,Male,WA,HighSchool,Contractor,Single,Single,6,36391.26,64085.11,557.91,510.39,40.43,1207.59,9417.18,13850.0,13850.0,78184.28,7708.04,0.0763,1,0
51,Male,GA,Bachelors,SelfEmployed,Married,MarriedJoint,4,67013.44,70746.05,393.94,2032.39,1591.96,7567.91,7592.78,27700.0,27700.0,104453.43,15268.82,0.1105,1,1
29,Male,WA,Bachelors,Salaried,Single,Single,1,61416.26,2021.81,4013.43,334.44,261.4,4396.09,4681.17,13850.0,13850.0,52101.51,5369.83,0.0796,1,1
23,Male,NY,Masters,SelfEmployed,Single,HeadOfHousehold,1,88499.39,14710.96,542.54,427.68,2230.94,5466.6,3502.87,20800.0,20800.0,81452.89,12427.14,0.1198,1,0
20,Male,AZ,Bachelors,Contractor,Married,MarriedJoint,2,39264.22,21061.18,1150.8,1371.12,42.52,945.01,5441.63,27700.0,27700.0,30776.2,1273.14,0.0207,1,1
58,Male,WA,Masters,Salaried,Single,Single,4,96165.55,13997.18,4316.8,795.05,56.78,4710.57,6832.46,13850.0,13850.0,94629.53,12926.0,0.1129,1,1
48,Female,GA,HighSchool,SelfEmployed,Single,Single,3,39569.19,9384.79,1129.1,180.82,589.03,3243.72,6317.16,13850.0,13850.0,31733.08,1187.97,0.0237,1,0
48,Male,AZ,Masters,Contractor,Married,MarriedJoint,3,84986.77,11229.48,5668.45,920.11,452.16,2651.09,5876.99,27700.0,27700.0,69684.69,7638.13,0.075,1,1
37,Female,IL,HighSchool,Salaried,Single,Single,1,52242.14,2578.94,1635.11,502.42,915.47,1115.45,5180.36,13850.0,13850.0,41106.19,3912.74,0.0693,1,0
51,Male,PA,Masters,Unemployed,Married,MarriedJoint,3,23598.49,1693.39,626.39,327.59,672.01,1391.35,6273.45,27700.0,27700.0,0.0,0.0,0.0,1,1
32,Female,OH,Bachelors,Unemployed,Divorced,Single,2,7858.5,4415.05,293.9,70.11,8.64,343.11,4889.11,13850.0,13850.0,0.0,0.0,0.0,1,0
31,Female,MI,HighSchool,SelfEmployed,Single,Single,1,37433.79,29687.01,2810.06,585.24,586.35,601.77,4912.27,13850.0,13850.0,54580.87,6515.29,0.0932,1,1
43,Male,NC,Bachelors,Salaried,Single,Single,3,90701.57,1928.94,4177.95,258.52,850.01,8413.99,7204.07,13850.0,13850.0,78458.45,10168.36,0.105,1,1
46,Male,AZ,Masters,Salaried,Married,MarriedJoint,4,89214.37,1598.17,782.84,2612.31,2386.66,6338.44,6863.0,27700.0,27700.0,57895.38,4244.48,0.0463,1,0
31,Female,IL,Masters,SelfEmployed,Married,MarriedJoint,3,199464.48,10483.89,18552.36,20163.59,1368.93,9901.35,4891.65,27700.0,27700.0,196300.73,39248.23,0.1718,1,0
53,Male,OH,Bachelors,Salaried,Married,MarriedJoint,3,155980.86,751.21,2436.73,3383.29,93.08,7707.21,6762.67,27700.0,27700.0,126968.8,21472.51,0.1349,1,0
28,Female,IL,Bachelors,Salaried,Single,Single,2,25834.53,5061.13,727.99,413.85,449.45,754.07,5714.73,13850.0,13850.0,14773.65,0.0,0.0,1,1
41,Male,MI,Bachelors,Salaried,Married,MarriedJoint,3,72266.69,1127.83,1340.63,1914.2,187.28,4584.45,5698.09,27700.0,27700.0,42535.16,1884.22,0.0252,1,1
49,Male,NC,HighSchool,Salaried,Married,MarriedJoint,6,45108.89,3052.85,11134.7,3049.75,78.8,2863.33,7258.44,27700.0,27700.0,22596.43,0.0,0.0,1,0
19,Female,AZ,Bachelors,SelfEmployed,Married,MarriedJoint,2,59566.03,37478.42,1456.66,2460.38,146.96,4855.75,6369.22,27700.0,27700.0,67801.11,8023.74,0.0815,1,0
39,Female,AZ,HighSchool,Contractor,Single,Single,1,74468.76,7312.02,1998.35,1104.38,1032.92,5015.55,5688.65,13850.0,13850.0,68429.13,9561.91,0.1141,1,0
49,Male,OH,Masters,Salaried,Single,Single,3,34384.68,2781.59,1490.02,1386.88,241.16,1435.15,6371.89,13850.0,13850.0,20306.28,0.0,0.0,1,0
45,Female,CA,Bachelors,Salaried,Married,MarriedJoint,4,73471.33,3130.09,7023.14,7522.02,345.44,3129.66,6306.71,27700.0,27700.0,49924.56,2490.9,0.0298,1,1
45,Female,OH,Bachelors,Salaried,Single,Single,2,93599.6,5387.03,771.5,291.33,296.2,4942.11,4745.28,13850.0,13850.0,82908.13,11947.29,0.1198,1,1
30,Male,GA,Bachelors,Salaried,Single,Single,2,58503.06,818.66,2661.46,118.97,600.17,3979.77,5671.48,13850.0,13850.0,45133.18,3036.8,0.049,1,0
36,Male,CA,Bachelors,SelfEmployed,Single,Single,2,140615.41,6866.96,5999.53,70.92,227.95,4924.24,3735.95,13850.0,13850.0,136631.9,24591.66,0.1602,1,1
52,Male,TX,HighSchool,Salaried,Single,Single,6,36489.77,1449.94,1013.95,1428.98,404.69,2897.09,7781.3,13850.0,13850.0,16103.66,0.0,0.0,1,1
61,Male,WA,HighSchool,Salaried,Single,Single,3,68831.28,2936.62,4456.05,648.12,141.91,3635.26,6642.6,13850.0,13850.0,57873.95,5639.77,0.074,1,1
27,Female,IL,HighSchool,Salaried,Single,Single,1,28779.45,2298.45,1833.04,176.67,376.68,1826.99,5847.88,13850.0,13850.0,17560.94,1087.31,0.033,1,1
38,Male,AZ,HighSchool,Unemployed,Single,Single,2,7724.86,3773.53,890.98,289.75,93.24,337.7,4550.8,13850.0,13850.0,0.0,0.0,0.0,1,1
21,Male,NY,Bachelors,Unemployed,Single,Single,0,13713.04,3803.73,30.63,134.91,53.04,850.04,4626.1,13850.0,13850.0,3697.4,0.0,0.0,1,1
42,Female,AZ,Bachelors,SelfEmployed,Married,MarriedJoint,2,68601.87,3877.71,1860.94,299.24,415.02,5227.65,5435.81,27700.0,27700.0,43640.53,2816.86,0.0379,1,0
44,Female,GA,Bachelors,Salaried,Married,MarriedJoint,3,53329.23,2290.1,759.45,595.69,46.83,4796.36,6910.79,27700.0,27700.0,24178.78,0.0,0.0,1,0
40,Female,NC,PhD,SelfEmployed,Widowed,Single,2,138419.16,7982.3,9128.92,4076.94,35.29,7069.73,5202.85,13850.0,13850.0,138680.38,25083.29,0.1613,1,1
50,Female,OH,Masters,Salaried,Divorced,Single,3,71622.94,4510.51,1719.62,101.91,511.36,6012.69,6119.59,13850.0,13850.0,59503.06,5398.17,0.0693,1,1
18,Male,PA,HighSchool,Salaried,Married,MarriedSeparate,3,52634.74,3597.49,2526.97,2201.94,400.04,2856.96,6706.44,13850.0,13850.0,40409.2,2229.1,0.0379,1,1
40,Female,NC,Bachelors,Salaried,Single,Single,2,48019.71,2241.02,510.06,1022.45,854.43,1940.54,4617.06,13850.0,13850.0,33920.8,1650.5,0.0325,1,0
49,Male,TX,Masters,Salaried,Married,MarriedJoint,4,48518.24,3216.81,3117.14,3629.72,93.62,2762.15,5760.32,27700.0,27700.0,21152.18,0.0,0.0,1,1
63,Male,PA,HighSchool,Retired,Single,Single,3,34261.63,5543.06,6874.33,91.69,357.1,1794.45,4526.18,13850.0,13850.0,28329.02,779.48,0.0167,1,0
43,Male,AZ,Bachelors,SelfEmployed,Single,Single,4,92095.38,32836.97,3307.69,1192.64,53.76,6937.88,8088.06,13850.0,13850.0,108390.05,16213.61,0.1264,1,1
47,Female,WA,PhD,SelfEmployed,Single,Single,3,145498.44,19303.05,9202.29,2301.03,3259.84,5741.98,6906.03,13850.0,13850.0,155653.77,28356.91,0.163,1,0
22,Female,AZ,Masters,Contractor,Single,Single,1,61104.2,73836.8,3705.71,537.77,477.28,3660.05,4423.01,13850.0,13850.0,123296.71,22191.21,0.1601,1,1
26,Male,MI,Masters,Salaried,Single,Single,0,59121.54,1988.3,2269.15,487.08,842.22,4517.32,3895.66,13850.0,13850.0,49528.98,5603.88,0.0884,1,0
61,Female,MI,Masters,SelfEmployed,Married,MarriedJoint,4,50428.0,25617.99,905.1,811.88,294.97,4494.73,5822.64,27700.0,27700.0,43251.09,1170.13,0.0152,1,1
44,Female,AZ,HighSchool,SelfEmployed,Single,Single,3,73315.75,15833.73,4373.5,1877.87,429.21,4741.21,5081.4,13850.0,13850.0,75172.98,9445.55,0.101,1,1
41,Male,MI,Bachelors,Salaried,Single,Single,2,80170.69,1795.43,347.03,12.62,660.8,3605.42,5856.62,13850.0,13850.0,65463.15,7509.39,0.0912,1,1
37,Female,CA,Masters,Salaried,Single,Single,1,124206.38,4686.28,6099.41,2102.15,820.9,4613.72,5815.22,13850.0,13850.0,119642.07,21314.1,0.1579,1,1
44,Male,OH,HighSchool,Salaried,Single,Single,3,46057.73,3337.73,1305.76,1719.53,1075.5,3857.41,6602.88,13850.0,13850.0,32351.22,1262.15,0.0249,1,0
24,Other,CA,HighSchool,Salaried,Married,MarriedJoint,1,31088.25,4571.65,885.95,352.67,120.55,2367.91,5207.62,27700.0,27700.0,7345.86,0.0,0.0,1,1
55,Male,TX,HighSchool,SelfEmployed,Single,Single,5,72021.33,16112.93,2163.3,2129.81,1351.54,4623.31,7947.03,13850.0,13850.0,68947.56,6475.96,0.0717,1,1
43,Male,GA,Masters,Contractor,Single,HeadOfHousehold,3,38428.33,8867.7,606.26,682.92,153.87,2086.54,5261.91,20800.0,20800.0,22602.29,0.0,0.0,1,1
